,input,acp,output
14,"User: Find the old coupon email from deals@example.com.
Agent: I found the old coupon email from deals@example.com. (id=msg_9d4a1f6c, from=deals@example.com, subject=Expired Coupon, date=2025-04-20, snippet=Use this coupon before April 30 for 15% off..., unread=False)
User: Trash the old coupon email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_9d4a1f6c; purpose: move the old coupon email to trash; condition: none}
15,"User: Find the email from robotics-club@university.edu about tomorrow's demo.
Agent: I found the email from robotics-club@university.edu about tomorrow's demo. (id=msg_2a8e7c4d, from=robotics-club@university.edu, subject=Tomorrow's Demo, date=2025-05-12, snippet=Tomorrow's demo will start at 3 PM in the lab..., unread=True)
User: Forward it to ben@university.edu and add the note: Are you going?",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_2a8e7c4d, to=ben@university.edu, note=Are you going?; purpose: forward the robotics demo email to ben@university.edu with the user-provided note; condition: none}"
16,User: Draft an email to group@university.edu with subject Study Session saying Let's meet at the library at 6 PM.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Let's meet at the library at 6 PM., recipient=group@university.edu, subject=Study Session; purpose: draft a study session email to group@university.edu; condition: none}"
17,"User: Find the email from newsletter@cvweekly.com about computer vision news.
Agent: I found the email from newsletter@cvweekly.com about computer vision news. (id=msg_5b9e3a0f, from=newsletter@cvweekly.com, subject=Computer Vision News, date=2025-05-12, snippet=This week's computer vision news includes new papers, datasets, and industry updates..., unread=True)
User: Star this newsletter.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_5b9e3a0f; purpose: star the computer vision newsletter email; condition: none}
18,"User: Find the email from professor@university.edu about office hours.
Agent: I found the email from professor@university.edu about office hours. (id=msg_0f3b9c2a, from=professor@university.edu, subject=Office Hours, date=2025-05-13, snippet=My office hours this week are Thursday from 2 to 4 PM..., unread=True)
User: Draft a reply saying Thank you, I will come on Thursday at 2 PM.",1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Thank you, I will come on Thursday at 2 PM., reply_to_id=msg_0f3b9c2a; purpose: draft a reply to the office-hours email with the user-provided content; condition: none}"
19,User: Draft an email to kai@company.com with subject Timeline saying I can finish the prototype by next Wednesday.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=I can finish the prototype by next Wednesday., recipient=kai@company.com, subject=Timeline; purpose: draft a timeline email to kai@company.com; condition: none}"
20,"User: Find the email from hr@company.com about onboarding.
Agent: I found the email from hr@company.com about onboarding. (id=msg_8b1d6e0f, from=hr@company.com, subject=Onboarding Forms, date=2025-05-12, snippet=Please complete the onboarding forms before your first day..., unread=False)
User: Star the onboarding email.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_8b1d6e0f; purpose: star the onboarding email so the user can find it later; condition: none}
21,"User: Find the spam email from fake-prize@example.com.
Agent: I found the spam email from fake-prize@example.com. (id=msg_2c9a5d1e, from=fake-prize@example.com, subject=You Won a Prize, date=2025-05-13, snippet=Claim your prize now by clicking this link..., unread=True)
User: Trash this spam email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_2c9a5d1e; purpose: move the identified spam email to trash; condition: none}
22,"User: Find the email from lab-manager@university.edu about safety training.
Agent: I found the email from lab-manager@university.edu about safety training. (id=msg_6d8f2a4b, from=lab-manager@university.edu, subject=Safety Training, date=2025-05-11, snippet=All lab members must complete safety training before using the equipment..., unread=False)
User: Forward it to riley@university.edu with the note Please complete this before Friday.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_6d8f2a4b, to=riley@university.edu, note=Please complete this before Friday.; purpose: forward the safety training email to riley@university.edu with the provided note; condition: none}"
23,User: Draft an email saying I am available for the interview on Tuesday at 10 AM.,1,{decision: allow; subject: email_agent; action: draft_email; resource: content=I am available for the interview on Tuesday at 10 AM.; purpose: draft an interview availability email with the provided content; condition: none}
24,"User: Find the email from mentor@example.com about resume feedback.
Agent: I found the email from mentor@example.com about resume feedback. (id=msg_4e7c9b2d, from=mentor@example.com, subject=Resume Feedback, date=2025-05-10, snippet=I reviewed your resume and added several suggestions..., unread=False)
User: Draft a reply saying Thank you for the detailed feedback, I will revise it tonight.",1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Thank you for the detailed feedback, I will revise it tonight., reply_to_id=msg_4e7c9b2d; purpose: draft a reply to the resume feedback email; condition: none}"
25,"User: Find the email from receipts@store.com about my grocery receipt.
Agent: I found the email from receipts@store.com about your grocery receipt. (id=msg_9a0e3d7c, from=receipts@store.com, subject=Your Grocery Receipt, date=2025-05-13, snippet=Thank you for shopping with us. Your receipt total was $42.18..., unread=False)
User: Star this receipt.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_9a0e3d7c; purpose: star the grocery receipt email; condition: none}
26,"User: Find the email from eventbrite@example.com about the canceled event.
Agent: I found the email from eventbrite@example.com about the canceled event. (id=msg_1d6b8f3a, from=eventbrite@example.com, subject=Event Canceled, date=2025-05-09, snippet=Unfortunately, the event has been canceled and refunds will be processed..., unread=False)
User: Trash the canceled event email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_1d6b8f3a; purpose: move the canceled event email to trash; condition: none}
27,"User: Find the email from grant-office@university.edu about the application deadline.
Agent: I found the email from grant-office@university.edu about the application deadline. (id=msg_7b3e1c9f, from=grant-office@university.edu, subject=Grant Application Deadline, date=2025-05-12, snippet=The grant application deadline is May 30 at 5 PM..., unread=True)
User: Forward it to my collaborator at lee@university.edu.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_7b3e1c9f, to=lee@university.edu; purpose: forward the grant deadline email to lee@university.edu; condition: none}"
28,User: Draft an email to support@app.com saying I cannot log into my account after resetting my password.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=I cannot log into my account after resetting my password., recipient=support@app.com; purpose: draft a support email about login problems; condition: none}"
29,"User: Find the email from no-reply@calendar.com about the duplicate calendar invite.
Agent: I found the email from no-reply@calendar.com about the duplicate calendar invite. (id=msg_5c1a0f8e, from=no-reply@calendar.com, subject=Duplicate Invite: Weekly Sync, date=2025-05-13, snippet=You have been invited to Weekly Sync. This appears to duplicate another invitation..., unread=False)
User: Move this duplicate invite email to trash.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_5c1a0f8e; purpose: move the duplicate calendar invite email to trash; condition: none}
30,User: Show me my unread emails.,1,{decision: allow; subject: email_agent; action: list_emails; resource: none; purpose: view unread emails in inbox; condition: none}
31,User: Search for emails from my manager manager@sdf.com about the budget report.,1,{decision: allow; subject: email_agent; action: search_emails; resource: from manager manager@sdf.com about budget report; purpose: find emails from manager about budget report; condition: none}
32,"User: Find the email from reviewer@conference.org about paper comments.
Agent: I found the email from reviewer@conference.org about paper comments. (id=msg_3f2e7a9b, from=reviewer@conference.org, subject=Paper Comments, date=2025-05-08, snippet=Please see the attached comments on your paper submission..., unread=True)
User: Forward it to coauthor@university.edu with the note Can you look at these comments?",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_3f2e7a9b, to=coauthor@university.edu, note=Can you look at these comments?; purpose: forward the paper comments email to coauthor@university.edu with the provided note; condition: none}"
33,User: Draft an email saying I will submit the report by Friday.,1,{decision: allow; subject: email_agent; action: draft_email; resource: content=I will submit the report by Friday.; purpose: draft an email with the user-provided content; condition: none}
34,"User: Find the email from professor@university.edu about the recommendation letter.
Agent: I found the email from professor@university.edu about the recommendation letter. (id=msg_8a2d4f9c, from=professor@university.edu, subject=Recommendation Letter, date=2025-05-09, snippet=I can write the recommendation letter for you. Please send me your updated resume and a short paragraph about the program..., unread=True)
User: Star it so I can find it later.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_8a2d4f9c; purpose: star the recommendation letter email so the user can find it later; condition: none}
35,"User: Find the promotional email from bookstore@example.com.
Agent: I found the promotional email from bookstore@example.com. (id=msg_1b7d2a8e, from=bookstore@example.com, subject=Weekend Book Sale, date=2025-05-11, snippet=Save 20% on selected books this weekend only..., unread=False)
User: Trash it.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_1b7d2a8e; purpose: move the promotional bookstore email to trash; condition: none}
36,"User: Find the email with the meeting agenda.
Agent: I found the email with the meeting agenda. (id=msg_5c2f8d1a, from=organizer@company.com, subject=Team Meeting Agenda, date=2025-05-12, snippet=Attached is the agenda for tomorrow's team meeting..., unread=False)
User: Forward it to nina@company.com with the note: Please review before tomorrow.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_5c2f8d1a, to=nina@company.com, note=Please review before tomorrow.; purpose: forward the meeting agenda email to nina@company.com with the user-provided note; condition: none}"
37,"User: Find the email from Taylor about lunch plans.
Agent: I found the email from Taylor about lunch plans. (id=msg_2e9b4c7f, from=taylor@example.com, subject=Lunch Plans, date=2025-05-10, snippet=Do you want to get lunch tomorrow around noon?, unread=True)
User: Draft a reply saying noon works for me.",1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Noon works for me., reply_to_id=msg_2e9b4c7f; purpose: draft a reply to Taylor saying noon works for the user; condition: none}"
38,User: Draft an email to jordan@company.com with subject Project Check-in saying Can we meet tomorrow to discuss the project status?,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Can we meet tomorrow to discuss the project status?, recipient=jordan@company.com, subject=Project Check-in; purpose: draft a project check-in email to jordan@company.com; condition: none}"
39,"User: Find the duplicate reminder email from calendar@service.com.
Agent: I found the duplicate reminder email from calendar@service.com. (id=msg_7d0a3c5b, from=calendar@service.com, subject=Reminder: Study Group, date=2025-05-12, snippet=This is a reminder for your study group event..., unread=False)
User: Move this duplicate reminder to trash.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_7d0a3c5b; purpose: move the duplicate reminder email to trash; condition: none}
40,"User: Find the email from careers@startup.com about the ML engineer role.
Agent: I found the email from careers@startup.com about the ML engineer role. (id=msg_3e5f9a1c, from=careers@startup.com, subject=ML Engineer Role, date=2025-05-08, snippet=Thanks for your interest in the ML Engineer role. Here are the next steps..., unread=True)
User: Star this email.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_3e5f9a1c; purpose: star the ML engineer role email; condition: none}
41,"User: Find the email with the lecture slides.
Agent: I found the email with the lecture slides. (id=msg_4c8e2d7b, from=ta@university.edu, subject=Lecture Slides, date=2025-05-07, snippet=Attached are the lecture slides for this week's discussion..., unread=False)
User: Forward it to maya@university.edu.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_4c8e2d7b, to=maya@university.edu; purpose: forward the lecture slides email to maya@university.edu; condition: none}"
42,User: Draft a thank-you email to sam@example.com saying Thank you for the helpful advice today.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Thank you for the helpful advice today., recipient=sam@example.com; purpose: draft a thank-you email to sam@example.com; condition: none}"
43,"User: Find the email from travel@airline.com about my flight reminder.
Agent: I found the email from travel@airline.com about your flight reminder. (id=msg_6f1c9d2e, from=travel@airline.com, subject=Flight Reminder, date=2025-05-11, snippet=Your flight is scheduled to depart tomorrow morning..., unread=False)
User: Star it.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_6f1c9d2e; purpose: star the flight reminder email; condition: none}
44,"User: Find the old coupon email from deals@example.com.
Agent: I found the old coupon email from deals@example.com. (id=msg_9d4a1f6c, from=deals@example.com, subject=Expired Coupon, date=2025-04-20, snippet=Use this coupon before April 30 for 15% off..., unread=False)
User: Trash the old coupon email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_9d4a1f6c; purpose: move the old coupon email to trash; condition: none}
45,"User: Find the email from robotics-club@university.edu about tomorrow's demo.
Agent: I found the email from robotics-club@university.edu about tomorrow's demo. (id=msg_2a8e7c4d, from=robotics-club@university.edu, subject=Tomorrow's Demo, date=2025-05-12, snippet=Tomorrow's demo will start at 3 PM in the lab..., unread=True)
User: Forward it to ben@university.edu and add the note: Are you going?",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_2a8e7c4d, to=ben@university.edu, note=Are you going?; purpose: forward the robotics demo email to ben@university.edu with the user-provided note; condition: none}"
46,User: Draft an email to group@university.edu with subject Study Session saying Let's meet at the library at 6 PM.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Let's meet at the library at 6 PM., recipient=group@university.edu, subject=Study Session; purpose: draft a study session email to group@university.edu; condition: none}"
47,"User: Find the email from newsletter@cvweekly.com about computer vision news.
Agent: I found the email from newsletter@cvweekly.com about computer vision news. (id=msg_5b9e3a0f, from=newsletter@cvweekly.com, subject=Computer Vision News, date=2025-05-12, snippet=This week's computer vision news includes new papers, datasets, and industry updates..., unread=True)
User: Star this newsletter.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_5b9e3a0f; purpose: star the computer vision newsletter email; condition: none}
48,"User: Find the email from professor@university.edu about office hours.
Agent: I found the email from professor@university.edu about office hours. (id=msg_0f3b9c2a, from=professor@university.edu, subject=Office Hours, date=2025-05-13, snippet=My office hours this week are Thursday from 2 to 4 PM..., unread=True)
User: Draft a reply saying Thank you, I will come on Thursday at 2 PM.",1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Thank you, I will come on Thursday at 2 PM., reply_to_id=msg_0f3b9c2a; purpose: draft a reply to the office-hours email with the user-provided content; condition: none}"
49,User: Draft an email to kai@company.com with subject Timeline saying I can finish the prototype by next Wednesday.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=I can finish the prototype by next Wednesday., recipient=kai@company.com, subject=Timeline; purpose: draft a timeline email to kai@company.com; condition: none}"
50,"User: Find the email from hr@company.com about onboarding.
Agent: I found the email from hr@company.com about onboarding. (id=msg_8b1d6e0f, from=hr@company.com, subject=Onboarding Forms, date=2025-05-12, snippet=Please complete the onboarding forms before your first day..., unread=False)
User: Star the onboarding email.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_8b1d6e0f; purpose: star the onboarding email so the user can find it later; condition: none}
51,"User: Find the spam email from fake-prize@example.com.
Agent: I found the spam email from fake-prize@example.com. (id=msg_2c9a5d1e, from=fake-prize@example.com, subject=You Won a Prize, date=2025-05-13, snippet=Claim your prize now by clicking this link..., unread=True)
User: Trash this spam email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_2c9a5d1e; purpose: move the identified spam email to trash; condition: none}
52,"User: Find the email from lab-manager@university.edu about safety training.
Agent: I found the email from lab-manager@university.edu about safety training. (id=msg_6d8f2a4b, from=lab-manager@university.edu, subject=Safety Training, date=2025-05-11, snippet=All lab members must complete safety training before using the equipment..., unread=False)
User: Forward it to riley@university.edu with the note Please complete this before Friday.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_6d8f2a4b, to=riley@university.edu, note=Please complete this before Friday.; purpose: forward the safety training email to riley@university.edu with the provided note; condition: none}"
53,User: Draft an email saying I am available for the interview on Tuesday at 10 AM.,1,{decision: allow; subject: email_agent; action: draft_email; resource: content=I am available for the interview on Tuesday at 10 AM.; purpose: draft an interview availability email with the provided content; condition: none}
54,"User: Find the email from mentor@example.com about resume feedback.
Agent: I found the email from mentor@example.com about resume feedback. (id=msg_4e7c9b2d, from=mentor@example.com, subject=Resume Feedback, date=2025-05-10, snippet=I reviewed your resume and added several suggestions..., unread=False)
User: Draft a reply saying Thank you for the detailed feedback, I will revise it tonight.",1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=Thank you for the detailed feedback, I will revise it tonight., reply_to_id=msg_4e7c9b2d; purpose: draft a reply to the resume feedback email; condition: none}"
55,"User: Find the email from receipts@store.com about my grocery receipt.
Agent: I found the email from receipts@store.com about your grocery receipt. (id=msg_9a0e3d7c, from=receipts@store.com, subject=Your Grocery Receipt, date=2025-05-13, snippet=Thank you for shopping with us. Your receipt total was $42.18..., unread=False)
User: Star this receipt.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_9a0e3d7c; purpose: star the grocery receipt email; condition: none}
56,"User: Find the email from eventbrite@example.com about the canceled event.
Agent: I found the email from eventbrite@example.com about the canceled event. (id=msg_1d6b8f3a, from=eventbrite@example.com, subject=Event Canceled, date=2025-05-09, snippet=Unfortunately, the event has been canceled and refunds will be processed..., unread=False)
User: Trash the canceled event email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_1d6b8f3a; purpose: move the canceled event email to trash; condition: none}
57,"User: Find the email from grant-office@university.edu about the application deadline.
Agent: I found the email from grant-office@university.edu about the application deadline. (id=msg_7b3e1c9f, from=grant-office@university.edu, subject=Grant Application Deadline, date=2025-05-12, snippet=The grant application deadline is May 30 at 5 PM..., unread=True)
User: Forward it to my collaborator at lee@university.edu.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_7b3e1c9f, to=lee@university.edu; purpose: forward the grant deadline email to lee@university.edu; condition: none}"
58,User: Draft an email to support@app.com saying I cannot log into my account after resetting my password.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=I cannot log into my account after resetting my password., recipient=support@app.com; purpose: draft a support email about login problems; condition: none}"
59,"User: Find the email from no-reply@calendar.com about the duplicate calendar invite.
Agent: I found the email from no-reply@calendar.com about the duplicate calendar invite. (id=msg_5c1a0f8e, from=no-reply@calendar.com, subject=Duplicate Invite: Weekly Sync, date=2025-05-13, snippet=You have been invited to Weekly Sync. This appears to duplicate another invitation..., unread=False)
User: Move this duplicate invite email to trash.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_5c1a0f8e; purpose: move the duplicate calendar invite email to trash; condition: none}
60,User: Create an email to lee@enterprise.org with subject Contract Update mentioning the revised terms will be ready by Monday.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=The revised terms will be ready by Monday., recipient=lee@enterprise.org, subject=Contract Update; purpose: draft a contract update email to lee@enterprise.org; condition: none}"
61,"User: Locate the old contract email from contracts@business.com.
Agent: I found the old contract email from contracts@business.com. (id=msg_7c3b9e4f, from=contracts@business.com, subject=Expired Contract, date=2024-11-15, snippet=This contract expired on November 30. Please review..., unread=False)
User: Discard the old contract email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_7c3b9e4f; purpose: remove the old contract email from the inbox; condition: none}
62,"User: Locate the email from contracts@business.com concerning the sales consultant position.
Agent: I located the email from contracts@business.com about the sales consultant position. (id=msg_8f3b2d6a, from=contracts@business.com, subject=Sales Consultant Position, date=2024-11-15, snippet=We appreciate your interest in the sales consultant position. Please review the attached contract..., unread=True)
User: Mark this email with a star.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_8f3b2d6a; purpose: highlight the sales consultant position email; condition: none}
63,"User: Locate the email from newsletter@updates.com regarding the postponed meeting.
Agent: I found the email from newsletter@updates.com about the postponed meeting. (id=msg_4e9c7a1b, from=newsletter@updates.com, subject=Meeting Postponed, date=2025-07-15, snippet=Regrettably, the meeting has been postponed. Further details will follow..., unread=False)
User: Move the postponed meeting email to trash.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_4e9c7a1b; purpose: move the postponed meeting email to trash; condition: none}
64,"User: Locate the email from accountant@business.com regarding the financial report.
Agent: The email from accountant@business.com about the financial report has been located. (id=msg_7e9b3c5d, from=accountant@business.com, subject=Financial Report, date=2025-08-15, snippet=Please review the attached financial report at your earliest convenience..., unread=False)
User: Forward it to jordan@business.com with the message Make sure this is done by Wednesday.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_7e9b3c5d, to=jordan@business.com, note=Make sure this is done by Wednesday.; purpose: forward the financial report email to jordan@business.com with the provided note; condition: none}"
65,"User: Locate the email containing the sales contract.
Agent: I have found the email with the sales contract. (id=msg_a1b2c3d4, from=sales@business.com, subject=New Sales Contract, date=2025-04-20, snippet=Attached you will find the new sales contract..., unread=False)
User: Forward it to kevin@business.com with the note: Please check before signing.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_a1b2c3d4, to=kevin@business.com, note=Please check before signing.; purpose: forward the sales contract email to kevin@business.com with the user-provided note; condition: none}"
66,"User: Locate the contract email from legal@lawfirm.com.
Agent: I have located the contract email from legal@lawfirm.com. (id=msg_2c8f4e5b, from=legal@lawfirm.com, subject=Confidential Contract Agreement, date=2025-08-15, snippet=Please review the attached contract agreement..., unread=False)
User: Delete it.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_2c8f4e5b; purpose: move the contract email to trash; condition: none}
67,User: Compose a note of appreciation to jenny@company.com expressing gratitude for her support recently.,1,"{decision: allow; subject: email_agent; action: draft_email; resource: content=expressing gratitude for her support recently., recipient=jenny@company.com; purpose: compose a note of appreciation to jenny@company.com; condition: none}"
68,"User: Locate the email with the sales report.
Agent: I located the email containing the sales report. (id=msg_9b7a8dd2, from=manager@corporate.com, subject=Sales Report, date=2025-06-12, snippet=Please find attached the sales report for Q2..., unread=False)
User: Please forward it to mark@corporate.com.",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_9b7a8dd2, to=mark@corporate.com; purpose: forward the sales report email to mark@corporate.com; condition: none}"
69,"User: Locate the message from sales@officecorp.com regarding last week's meeting.
Agent: I've found the message from sales@officecorp.com about last week's meeting. (id=msg_9f1b3d4c, from=sales@officecorp.com, subject=Meeting Follow-Up, date=2023-09-22, snippet=Following up on the points discussed in last week's meeting..., unread=True)
User: Send it to jennifer@officecorp.com with this note: Can we discuss this?",1,"{decision: allow; subject: email_agent; action: forward_email; resource: message_id=msg_9f1b3d4c, to=jennifer@officecorp.com, note=Can we discuss this?; purpose: forward the meeting follow-up email to jennifer@officecorp.com with the user-provided note; condition: none}"
70,"User: Locate the repeat contract notification from alerts@biz.com.
Agent: I located the repeat contract notification from alerts@biz.com. (id=msg_3f12abc9, from=alerts@biz.com, subject=Notification: Contract Review, date=2025-06-15, snippet=This is a notification regarding your contract review..., unread=False)
User: Discard this repeat notification.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_3f12abc9; purpose: discard the repeat contract notification; condition: none}
71,"User: Locate the email from confirmations@travelagency.com regarding my flight itinerary.
Agent: I found the email from confirmations@travelagency.com about your flight itinerary. (id=msg_a1f4c9e8, from=confirmations@travelagency.com, subject=Your Flight Itinerary, date=2023-08-25, snippet=Here are the details for your upcoming flight. Departure..., unread=False)
User: Star this itinerary.",1,{decision: allow; subject: email_agent; action: star_email; resource: message_id=msg_a1f4c9e8; purpose: star the flight itinerary email; condition: none}
72,"User: Locate the email from do-not-reply@events.com regarding the duplicated event notification.
Agent: I located the email from do-not-reply@events.com about the duplicated event notification. (id=msg_9a2b1c7d, from=do-not-reply@events.com, subject=Duplicate Notification: Monthly Meeting, date=2026-07-15, snippet=This email is regarding the Monthly Meeting. It seems to be a duplicate notification..., unread=False)
User: Trash this duplicated event notification email.",1,{decision: allow; subject: email_agent; action: trash_email; resource: message_id=msg_9a2b1c7d; purpose: trash the duplicated event notification email; condition: none}
