,input,acp,output
14,Management can report customer transactions if required by law.,1,{decision: allow; subject: management; action: report; resource: customer transactions; purpose: none; condition: none}
15,The director chooses options from the package to give to all employees.,1,{decision: allow; subject: director; action: choose; resource: options; purpose: give to all employees; condition: none}
16,He or she also can read the information about the distribution of options.,1,{decision: allow; subject: he; action: read; resource: information about the distribution of options; purpose: none; condition: none | decision: allow; subject: she; action: read; resource: information about the distribution of options; purpose: none; condition: none}
17,The director can promote an employee to be a  manager.,1,{decision: allow; subject: director; action: promote; resource: employee; purpose: be a manager; condition: none}
18,"An employee can appoint another employee to be his advocate, and have read access to his bonus information – for example, this might be useful if he needs help from a trade union.",1,{decision: allow; subject: employee; action: appoint; resource: employee; purpose: be his advocate; condition: none | decision: allow; subject: employee; action: appoint; resource: employee; purpose: have read access to his bonus information; condition: none}
19,"For example, write a check use case should be invoked by (authorized to) clerk role.",1,{decision: allow; subject: clerk; action: invoke; resource: write a check use case; purpose: none; condition: none}
20,"If the invoice’s total amount exceeds one million, then two different supervisors must authorize the invoice.",1,{decision: allow; subject: two different supervisors; action: authorize; resource: invoice; purpose: none; condition: invoice’s total amount exceeds one million}
21,A professor can review the same project at most one time.,1,{decision: allow; subject: professor; action: review; resource: same project; purpose: none; condition: none}
22,Only the business office manager and the dean can approve a project.,1,{decision: allow; subject: business office manager; action: approve; resource: project; purpose: none; condition: none | decision: allow; subject: dean; action: approve; resource: project; purpose: none; condition: none}
23,PC members and authors of papers are known to everybody.,1,{decision: allow; subject: everybody; action: know; resource: pc members; purpose: none; condition: none | decision: allow; subject: everybody; action: know; resource: authors of papers; purpose: none; condition: none}
24,The PC chair appoints the PC members.,1,{decision: allow; subject: pc chair; action: appoint; resource: pc members; purpose: none; condition: none}
25,A PC member can resign his membership.,1,{decision: allow; subject: pc member; action: resign; resource: membership; purpose: none; condition: none}
26,The reviewer of a paper can assign the paper to be sub-reviewed by an agent who is not an author of the paper and has not been assigned the same paper by another reviewer.,1,{decision: allow; subject: reviewer; action: assign; resource: paper; purpose: be sub-reviewed by an agent who is not an author of the paper and has not been assigned the same paper by another reviewer; condition: none}
27,Subreviewers are known to all PC members who are not authors of the respective papers.,1,{decision: allow; subject: pc members; action: know; resource: subreviewers; purpose: none; condition: none}
28,All members of Faculty can Assign both InternalGrades and ExternalGrades.,1,{decision: allow; subject: members of faculty; action: assign; resource: internalgrades; purpose: none; condition: none | decision: allow; subject: members of faculty; action: assign; resource: externalgrades; purpose: none; condition: none}
29,"Requests for students to Receive ExternalGrades, and for faculty to Assign and View both InternalGrades and ExternalGrades, will succeed.",1,{decision: allow; subject: student; action: receive; resource: externalgrades; purpose: none; condition: none | decision: allow; subject: faculty; action: assign; resource: externalgrades; purpose: none; condition: none | decision: allow; subject: faculty; action: view; resource: externalgrades; purpose: none; condition: none | decision: allow; subject: faculty; action: assign; resource: internalgrades; purpose: none; condition: none | decision: allow; subject: faculty; action: view; resource: internalgrades; purpose: none; condition: none}
30,The sole counter-example shows that a student with the freedom to assign external grades is also a ta but not a faculty member.,1,{decision: allow; subject: ta; action: assign; resource: external grades; purpose: none; condition: none}
31,All members of role Faculty Family can receive External-Grades.,1,{decision: allow; subject: members of role faculty family; action: receive; resource: external-grades; purpose: none; condition: none}
32,"If the subject is a faculty member, then permit that subject to assign grades.",1,{decision: allow; subject: subject; action: assign; resource: grades; purpose: none; condition: subject is a faculty member}
33,"If the subject is not a faculty member, then permit that subject to enroll in courses.",1,{decision: allow; subject: subject; action: enroll; resource: courses; purpose: none; condition: subject is not a faculty member}
34,"The manager has the broadest access to the information, including access to personal, financial, clinical and medical information about each resident.",1,{decision: allow; subject: manager; action: access; resource: personal information about each resident; purpose: none; condition: none | decision: allow; subject: manager; action: access; resource: financial information about each resident; purpose: none; condition: none | decision: allow; subject: manager; action: access; resource: medical information about each resident; purpose: none; condition: none | decision: allow; subject: manager; action: access; resource: clinical information about each resident; purpose: none; condition: none}
35,Only the manager is allowed to add a new resident to the system and to start or update the care plan of a resident.,1,{decision: allow; subject: manager; action: add; resource: new resident; purpose: none; condition: none | decision: allow; subject: manager; action: start; resource: care plan of a resident; purpose: none; condition: none | decision: allow; subject: manager; action: update; resource: care plan of a resident; purpose: none; condition: none}
36,The care plan is updated in consultation with the resident or the responsible person.,1,{decision: allow; subject: none; action: update; resource: care plan; purpose: none; condition: none}
37,Only the manager is allowed to delete the information about a resident but here also that right is restricted.,1,{decision: allow; subject: manager; action: delete; resource: information about a resident; purpose: none; condition: none}
38,The health care workers are required to sign a confidentiality agreement before they have access to any resident data.,1,{decision: allow; subject: health care workers; action: sign; resource: confidentiality agreement; purpose: none; condition: none}
39,Their main form of access is to view the care plan for each resident and to add progress note entries based on their observations.,1,{decision: allow; subject: they; action: view; resource: care plan for each resident; purpose: none; condition: none | decision: allow; subject: they; action: add; resource: progress note entries; purpose: none; condition: none}
40,Access to emergency details is available for all staff.,1,{decision: allow; subject: staff; action: access; resource: emergency details; purpose: none; condition: none}
41,"For a special purpose, access to an older medical record can be sought and obtained from the manager.",1,{decision: allow; subject: none; action: access; resource: older medical record; purpose: special purpose; condition: none}
42,A visiting doctor has access to all the medical information of residents who are his or her patients and can add entries to their medical records.,1,{decision: allow; subject: visiting doctor; action: access; resource: all the medical information of residents; purpose: none; condition: none | decision: allow; subject: visiting doctor; action: add; resource: entries; purpose: none; condition: none}
43,"Occasionally, due to pressing circumstances, it may be necessary for a visiting doctor to examine a resident who is not normally his or her patient.",1,{decision: allow; subject: visiting doctor; action: examine; resource: resident; purpose: none; condition: none}
44,This is permitted with the consent of the resident or the responsible person and the notification of the manager.,1,{decision: allow; subject: none; action: permit; resource: this; purpose: none; condition: none}
45,"Privacy laws require, however, that a person should have full access to any information stored about them (unless the well-being of a third party would be jeopardised by revealing the information).",1,{decision: allow; subject: person; action: access; resource: any information stored about them; purpose: none; condition: well being of a third party would not be jeopardised}
46,A user should already grant diagnosing right to create medicine orders.,1,{decision: allow; subject: user; action: grant; resource: diagnosing right; purpose: none; condition: none}
47,"Only one user, here is the Pharmacy System, can load medicines to the medicine dispenser.",1,{decision: allow; subject: user; action: load; resource: medicines; purpose: none; condition: none}
48,Pharmacy System may get reports and status information of the medicine dispenser.,1,{decision: allow; subject: pharmacy system; action: get; resource: reports; purpose: none; condition: none | decision: allow; subject: pharmacy system; action: get; resource: status information of the medicine dispenser; purpose: none; condition: none}
49,Pharmacy System can load medicines to the dispenser only at a time interval 12:00-13:00 in a day.,1,{decision: allow; subject: pharmacy system; action: load; resource: medicines; purpose: none; condition: at a time interval 12:00-13:00 in a day}
50,Only Doctors and Nurses can read patient records.,1,{decision: allow; subject: doctors; action: read; resource: patient records; purpose: none; condition: none | decision: allow; subject: nurses; action: read; resource: patient records; purpose: none; condition: none}
51,Any subject with an e-mail name in the med.example.com domain can perform any action on any resource.,1,{decision: allow; subject: subject with an e-mail name in the med.example.com domain; action: perform; resource: any action; purpose: none; condition: none}
52,"A person, identified by his or her patient number, may read any record for which he or she is the designated patient.",1,{decision: allow; subject: person; action: read; resource: any record; purpose: none; condition: none}
53,"A person may read any record for which he or she is the designated parent or guardian, and for which the patient is under 16 years of age.",1,{decision: allow; subject: person; action: read; resource: any record; purpose: none; condition: person is the designated parent or guardian | decision: allow; subject: person; action: read; resource: any record; purpose: none; condition: the patient is under 16 years of age}
54,"A physician may write to any medical element for which he or she is the designated primary care physician, provided an email is sent to the patient.",1,{decision: allow; subject: physician; action: write; resource: any medical element; purpose: none; condition: email is sent to the patient}
55,Administrators can access only the administrative pages,1,{decision: allow; subject: administrators; action: access; resource: administrative pages; purpose: none; condition: none}
56,Guests can access all the public areas of the site,1,{decision: allow; subject: guests; action: access; resource: all the public areas of the site; purpose: none; condition: none}
57,"Owners can access their account, move funds, and review transactions.",1,{decision: allow; subject: owners; action: access; resource: account; purpose: none; condition: none | decision: allow; subject: owners; action: move; resource: funds; purpose: none; condition: none | decision: allow; subject: owners; action: review; resource: transactions; purpose: none; condition: none}
58,Planners can access the sites financial planning and tax preparation functions,1,{decision: allow; subject: planners; action: access; resource: sites financial planning; purpose: none; condition: none | decision: allow; subject: planners; action: access; resource: tax preparation functions; purpose: none; condition: none}
59,Payers can use the site's bill paying function .,1,{decision: allow; subject: payers; action: use; resource: site’s bill paying function; purpose: none; condition: none}
60,Data Owners can transfer ownership of information to other users.,1,{decision: allow; subject: data owners; action: transfer; resource: ownership of information; purpose: none; condition: none}
61,"Data Owners can determine the type of access given to other users (read, write, copy, etc.).",1,{decision: allow; subject: data owners; action: determine; resource: type of access given to other users; purpose: none; condition: none}
62,"Users who do not have access to information should not be able to determine its characteristics (file size, file name, directory path, etc.)",1,{decision: allow; subject: users; action: determine; resource: characteristics; purpose: none; condition: users do not have access to information}
63,"All users can read from a lower classification than the one they are granted (A ""secret"" user can read an unclassified document).",1,{decision: allow; subject: users; action: read; resource: lower classified document; purpose: none; condition: none | decision: allow; subject: “secret” user; action: read; resource: unclassified document; purpose: none; condition: none}
64,"All users can write to a higher classification (A ""secret"" user can post information to a Top Secret resource).",1,{decision: allow; subject: users; action: write; resource: higher classified document; purpose: none; condition: none}
65,"All users are given read or write access to objects only of the same classification (a ""secret"" user can only read or write to a secret document).",1,{decision: allow; subject: users; action: read; resource: objects; purpose: none; condition: none | decision: allow; subject: users; action: write; resource: objects; purpose: none; condition: none | decision: allow; subject: “secret” user; action: read; resource: secret document; purpose: none; condition: none | decision: allow; subject: “secret” user; action: write; resource: secret document; purpose: none; condition: none}
66,Staff can print on HP Laserjet 1.,1,{decision: allow; subject: staff; action: print; resource: hp laserjet 1; purpose: none; condition: none}
67,David can assign the manager role to Alice.,1,{decision: allow; subject: david; action: assign; resource: manager role; purpose: none; condition: none}
68,John can assign clerk to users from department A,1,{decision: allow; subject: john; action: assign; resource: clerk; purpose: none; condition: none}
69,Clerk can read from database.,1,{decision: allow; subject: clerk; action: read; resource: databases; purpose: none; condition: none}
70,Owners can read Name.,1,{decision: allow; subject: owners; action: read; resource: name; purpose: none; condition: none}
71,"Clerks can add and change the Name, the date of birth, the Address and the Postcode.",1,{decision: allow; subject: clerks; action: add; resource: name; purpose: none; condition: none | decision: allow; subject: clerks; action: add; resource: date of birth; purpose: none; condition: none | decision: allow; subject: clerks; action: add; resource: address; purpose: none; condition: none | decision: allow; subject: clerks; action: add; resource: postcode; purpose: none; condition: none | decision: allow; subject: clerks; action: change; resource: name; purpose: none; condition: none | decision: allow; subject: clerks; action: change; resource: date of birth; purpose: none; condition: none | decision: allow; subject: clerks; action: change; resource: address; purpose: none; condition: none | decision: allow; subject: clerks; action: change; resource: postcode; purpose: none; condition: none}
72,All members of FACULTY can ASSIGN both INTERNALGRADES and EXTERNALGRADES.,1,{decision: allow; subject: members of faculty; action: assign; resource: externalgrades; purpose: none; condition: none | decision: allow; subject: members of faculty; action: assign; resource: internalgrades; purpose: none; condition: none}
73,All members of STUDENT can RECEIVE EXTERNALGRADES.,1,{decision: allow; subject: members of student; action: receive; resource: externalgrades; purpose: none; condition: none}
74,"During the submission phase, an author may submit a paper.",1,{decision: allow; subject: author; action: submit; resource: paper; purpose: none; condition: none}
75,"During the review phase, reviewer may submit a review for paper if reviewer is assigned to review paper.",1,{decision: allow; subject: reviewer; action: submit; resource: review; purpose: none; condition: reviewer is assigned to review paper}
76,"During the meeting phase, reviewer can read the scores for paper if reviewer has submitted a review for paper.",1,{decision: allow; subject: reviewer; action: read; resource: scores for paper; purpose: none; condition: reviewer has submitted a review for paper}
77,"In the current paper system, all the information stored about a resident is accessible to the resident by arrangement with the manager.",1,{decision: allow; subject: resident; action: access; resource: information; condition: none; purpose: none}
78,"Managers can read and set ordinary employees’ bonuses, but not those of other managers or the director.",1,{decision: allow; subject: managers; action: read; resource: ordinary employees’ bonuses; purpose: none; condition: none | decision: allow; subject: managers; action: set; resource: ordinary employees’ bonuses; purpose: none; condition: none | decision: deny; subject: managers; action: read; resource: other managers’ bonuses; purpose: none; condition: none | decision: deny; subject: managers; action: set; resource: other managers’ bonuses; purpose: none; condition: none | decision: deny; subject: managers; action: read; resource: director’s bonuses; purpose: none; condition: none | decision: deny; subject: managers; action: set; resource: director’s bonuses; purpose: none; condition: none}
79,Supervisor can not  execute the write a check use case.,1,{decision: deny; subject: supervisor; action: execute; resource: write a check use case; purpose: none; condition: none}
80,"For example, a user should not record and verify the same invoice.",1,{decision: deny; subject: user; action: record; resource: same invoice; purpose: none; condition: none | decision: deny; subject: user; action: verify; resource: same invoice; purpose: none; condition: none}
81,Every subject in the hierarchy except the business office manager can submit a project.,1,{decision: allow; subject: every subject in the hierarchy; action: submit; resource: project; purpose: none; condition: none | decision: deny; subject: business office manager; action: submit; resource: project; purpose: none; condition: none}
82,"Every professor, except assistant professors, can review a project.",1,{decision: allow; subject: every professor; action: review; resource: project; purpose: none; condition: none | decision: deny; subject: assistant professors; action: review; resource: project; purpose: none; condition: none}
83,A subject cannot review a project he or she has submitted.,1,{decision: deny; subject: subject; action: review; resource: project; purpose: none; condition: he or she has submitted}
84,A subject cannot approve projects he or she has reviewed or submitted.,1,{decision: deny; subject: subject; action: approve; resource: project; purpose: none; condition: he or she has reviewed or submitted}
85,Authors of papers cannot be changed.,1,{decision: deny; subject: none; action: change; resource: authors of papers; purpose: none; condition: none}
86,"The PC chair can assign a paper to a PC member for reviewing, except if he is one of its authors.",1,{decision: deny; subject: pc chair; action: assign; resource: paper; purpose: reviewing; condition: he is one of its authors}
87,"All PC members, except the author(s) of a paper can know who are the reviewers for this paper.",1,{decision: allow; subject: pc members; action: know; resource: reviewers; purpose: none; condition: none | decision: deny; subject: author(s) of a paper; action: know; resource: reviewers; purpose: none; condition: none}
88,"A reviewer of a paper can resign, unless he has already appointed a sub-reviewer for the paper.",1,{decision: deny; subject: reviewer; action: resign; resource: none; purpose: none; condition: he has already appointed a sub-reviewer for the paper}
89,"A sub-reviewer can resign, unless he has already submitted his review.",1,{decision: allow; subject: sub-reviewer; action: resign; resource: none; purpose: none; condition: he has not submitted his review}
90,There do not exist members of Student who can Assign ExternalGrades.,1,{decision: deny; subject: student; action: assign; resource: externalgrades; purpose: none; condition: none}
91,No combination of roles exists such that a user with those roles can both Receive and Assign the resource ExternalGrades.,1,{decision: deny; subject: user; action: receive; resource: externalgrades; purpose: none; condition: none | decision: deny; subject: user; action: assign; resource: externalgrades; purpose: none; condition: none}
92,"TA can view and assign InternalGrades but not ExternalGrades (since faculty must take final responsibility for all external grades), combined with Pol3.",1,{decision: allow; subject: ta; action: view; resource: internalgrades; purpose: none; condition: none | decision: allow; subject: ta; action: assign; resource: internalgrades; purpose: none; condition: none | decision: deny; subject: ta; action: view; resource: externalgrades; purpose: none; condition: none | decision: deny; subject: ta; action: assign; resource: externalgrades; purpose: none; condition: none}
93,"If the subject is a student, then do not permit that subject to assign grades.",1,{decision: deny; subject: subject; action: assign; resource: grades; purpose: none; condition: subject is a student}
94,"Although she can enter the past medical records when a resident is admitted, she cannot subsequently add medical entries to the system.",1,{decision: allow; subject: she; action: enter; resource: past medical records; purpose: none; condition: resident is admitted | decision: deny; subject: she; action: add; resource: medical entries; purpose: none; condition: none}
95,"Also, she cannot view the private notes of doctors and clearly she cannot sign the legal agreement on behalf of a resident.",1,{decision: deny; subject: she; action: view; resource: private notes of doctors; purpose: none; condition: none | decision: deny; subject: she; action: sign; resource: legal agreement; purpose: none; condition: none}
96,Health care workers can view recent medical records of residents (up to one year old) but cannot normally view older medical information.,1,{decision: allow; subject: health care workers; action: view; resource: recent medical records; purpose: none; condition: none | decision: deny; subject: health care workers; action: view; resource: older medical information; purpose: none; condition: none}
97,"So, for example, the manager should be made aware of repeated attempts by a health care worker to access information beyond their rights.",1,{decision: allow; subject: manager; action: aware; resource: repeated attempts by a health care worker; purpose: none; condition: none}
98,"Doctors also can add private notes about a resident, which, on the basis of doctor-patient confidentiality, are not visible to health care staff or the manager.",1,{decision: allow; subject: doctors; action: add; resource: private notes about a resident; purpose: none; condition: none | decision: deny; subject: health care staff; action: view; resource: private notes about a resident; purpose: none; condition: none | decision: deny; subject: manager; action: view; resource: private notes about a resident; purpose: none; condition: none}
99,The doctor then has temporary access to the resident’s medical records (but not to the private notes of the resident’s usual doctor).,1,{decision: allow; subject: doctor; action: temporary access; resource: resident’s medical records; purpose: none; condition: none | decision: deny; subject: doctor; action: temporary access; resource: private notes of the resident’s usual doctor; purpose: none; condition: none}
100,In an electronic system we can allow residents to hook into the network at any time as long as they can view only their own data and cannot make arbitrary changes.,1,{decision: allow; subject: residents; action: hook; resource: residents; purpose: network; condition: none}
101,This critical task should not be performed by a single user.,1,{decision: deny; subject: single user; action: perform; resource: critical task; purpose: none; condition: none}
102,"However, it should not perform these operations when it is loading medicines to the medicine dispenser.",1,{decision: deny; subject: it; action: perform; resource: operations; purpose: none; condition: it is loading medicines to the medicine dispenser}
103,Pharmacy System should not read patient records even if it can read patient medicine orders.,1,{decision: deny; subject: pharmacy system; action: read; resource: patient records; purpose: none; condition: none | decision: allow; subject: pharmacy system; action: read; resource: patient medicine orders; purpose: none; condition: none}
104,An administrator shall not be permitted to read or write to medical elements of a patient record.,1,{decision: deny; subject: administrator; action: read; resource: medical elements of a patient record; purpose: none; condition: none | decision: deny; subject: administrator; action: write; resource: medical elements of a patient record; purpose: none; condition: none}
105,"Users can view an Owner's account, but not make changes",1,{decision: allow; subject: users; action: view; resource: owner’s account; purpose: none; condition: none | decision: deny; subject: users; action: make; resource: changes; purpose: none; condition: none}
106,"Only administrators, not data owners, make changes to a resource's security label.",1,{decision: allow; subject: administrators; action: make; resource: changes; purpose: none; condition: none | decision: deny; subject: data owners; action: make; resource: changes; purpose: none; condition: none}
107,Owners cannot change any data but can read it all.,1,{decision: allow; subject: owners; action: read; resource: any data; purpose: none; condition: none | decision: deny; subject: owners; action: change; resource: any data; purpose: none; condition: none}
108,There do not exist members of STUDENT who can ASSIGN EXTERNALGRADES.,1,{decision: deny; subject: student; action: assign; resource: externalgrades; purpose: none; condition: none}
109,There exists no combination of roles such that a user with those roles can both RECEIVE and ASSIGN the resource EXTERNALGRADES.,1,{decision: deny; subject: user; action: receive; resource: externalgrades; purpose: none; condition: none | decision: deny; subject: user; action: assign; resource: externalgrades; purpose: none; condition: none}
110,"If a subject is not a pc-chair or admin, then he or she may not set the meeting flag.",1,{decision: deny; subject: subject; action: set; resource: meeting flag; purpose: none; condition: subject is not a pc-chair or admin}
111,"If someone is not a pc-chair or admin, then he or she can never see paper-review-rc for which he or she is conflicted.",1,{decision: deny; subject: person; action: see; resource: paper-review-rc; purpose: none; condition: person is not a pc-chair or admin}
112,Authors may never read scores.,1,{decision: deny; subject: authors; action: read; resource: scores; purpose: none; condition: none}
113,Doctors need not sign a confidentiality agreement since they are bound by a code of professional conduct.,1,{decision: deny; subject: doctors; action: sign; resource: confidentiality agreement; condition: none; purpose: none}
