,input,acp,output
14,"The level of agreement among reviewers is indicated on each reviewer's personal page, using a coloring scheme.",1,{decision: allow; subject: none; action: indicate; resource: level of agreement among reviewers; purpose: none; condition: none}
15,"After the meeting, the reviewers’ comments are sent back to the authors, so that they can improve their paper.",1,{decision: allow; subject: none; action: send; resource: reviewers’ comments; purpose: authors can improve their paper; condition: none}
16,The review process can be monitored by the chair.,1,{decision: allow; subject: chair; action: monitor; resource: review process; purpose: none; condition: none}
17,His or her personal webpage will then be updated automatically.,1,{decision: allow; subject: none; action: update; resource: his or her personal webpage; purpose: none; condition: none}
18,"For each paper that a reviewer would like to review, the corresponding checkbox in the left part of the window should be marked.",1,{decision: allow; subject: none; action: mark; resource: checkbox in the left part of the window; purpose: none; condition: none}
19,CyberChair assigns a unique identification to the submission and sends a login and password combination for step 2 to the contact person’s email address.,1,{decision: allow; subject: cyberchair; action: assign; resource: unique identification; purpose: none; condition: none | decision: allow; subject: cyberchair; action: send; resource: login and password combination; purpose: none; condition: none}
20,Other reasons are that authors are forced to use it to submit their paper.,1,{decision: allow; subject: none; action: force; resource: authors; purpose: submit their paper; condition: none}
21,Other scripts are so-called administrative scripts which are either started by the maintainer or automatically at regular intervals by the system (e.g. crontab on Unix systems).,1,{decision: allow; subject: maintainer; action: start; resource: other scripts; purpose: none; condition: none | decision: allow; subject: system; action: start; resource: administrative scripts; purpose: none; condition: none}
22,"After submission of a review, reviewers will be able to read the other reviewers' reviews and prepare for the PC meeting.",1,{decision: allow; subject: reviewers; action: read; resource: other reviewers’ reviews; purpose: none; condition: none | decision: allow; subject: reviewers; action: prepare; resource: pc meeting; purpose: none; condition: none}
23,"You may also want to take a look at 2 posters: an overview (, 140 Kb) and a picture containing screenshots (, 1.71 Mb).",1,{decision: allow; subject: you; action: look; resource: posters; condition: none; purpose: none}
24,"Using the WWW, a commonality these days, the ones involved in the process can collaboratively use CyberChair to store possibly and possibly retrieve data from password-protected areas controlled by CyberChair.",1,{decision: allow; subject: ones involved in the process; action: collaboratively use; resource: cyberchair; purpose: store possibly and possibly retrieve data from password-protected areas controlled by cyberchair; condition: none}
25,It generates several overviews based on the reviews which support the Program Committee (PC) in selecting the best papers.,1,{decision: allow; subject: it; action: generate; resource: several overviews based on the reviews; purpose: none; condition: none}
26,"This is used to discover papers that have only been reviewed by non-experts, so that the PCC may ask another reviewer to review the paper.",1,{decision: allow; subject: none; action: discover; resource: papers that have only been reviewed by non-experts; purpose: so that pcc may ask another reviewer to review the paper; condition: none}
27,These overviews are currently updated at 5 minutes before the hour.,1,{decision: allow; subject: none; action: update; resource: overviews; purpose: none; condition: none}
28,"After the PC meeting, the PCC must inform the maintainer about the accepted papers, so that the notifications can be sent to the authors.",1,{decision: allow; subject: pcc; action: inform; resource: maintainer; purpose: notifications can be sent to the authors; condition: none}
29,You can submit reviews and find out what happens.,1,{decision: allow; subject: you; action: submit; resource: reviews; purpose: none; condition: none | decision: allow; subject: you; action: find out; resource: what happens; purpose: none; condition: none}
30,Authors can submit their abstracts and papers using the web (uploading).,1,{decision: allow; subject: authors; action: submit; resource: abstract; purpose: none; condition: none | decision: allow; subject: authors; action: submit; resource: paper; purpose: none; condition: none}
31,"After the program committee meeting has taken place, and papers have been selected, the (anonymous) comments can be automatically sent to the authors.",1,{decision: allow; subject: none; action: send; resource: comments; purpose: none; condition: program committee meeting has taken place | decision: allow; subject: none; action: send; resource: comments; purpose: none; condition: papers have been selected}
32,The reviewers' pages are regenerated frequently in order to reflect changes (such as conflicting reviews).,1,{decision: allow; subject: none; action: regenerate; resource: reviewers’ pages; purpose: none; condition: none}
33,"When a reviewer has submitted all his reviews and has time to review more papers, he may look at the overview containing all papers and select papers for which conflicting reviews exist.",1,{decision: allow; subject: reviewer; action: look; resource: overview containing all papers; purpose: none; condition: reviewer has submitted all his reviews | decision: allow; subject: reviewer; action: select; resource: papers for which conflicting reviews exist; purpose: none; condition: reviewer has submitted all his reviews | decision: allow; subject: reviewer; action: look; resource: overview containing all papers; purpose: none; condition: reviewer has time to review more papers | decision: allow; subject: reviewer; action: select; resource: papers for which conflicting reviews exist; purpose: none; condition: reviewer has time to review more papers}
34,"Further, it allows reviewers to learn about each other’s opinions, which provides means for good preparation for the PC meeting.",1,{decision: allow; subject: reviewers; action: learn; resource: each other’s opinions; purpose: good preparation for the pc meeting; condition: none}
35,The authors must use the login and password combination sent after phase 1.,1,{decision: allow; subject: authors; action: use; resource: login; condition: none; purpose: none | decision: allow; subject: authors; action: use; resource: password; condition: none; purpose: none}
36,"Reviews can either be submitted via a webpage, or filled in off-line and emailed.",1,{decision: allow; subject: none; action: submit; resource: reviews; purpose: none; condition: none | decision: allow; subject: none; action: fill in; resource: reviews; purpose: none; condition: none}
37,"The top frame is automatically updated every 5 minutes, to reflect the current state of the reviews of the papers.",1,{decision: allow; subject: none; action: update; resource: top frame; purpose: reflect the current state of the reviews of the papers; condition: none}
38,"To be able to protect the reviews from outsiders, each reviewer gets his or her own directory on the webserver.",1,{decision: allow; subject: reviewer; action: get; resource: own directory on the webserver; purpose: be able to protect the reviews from outsiders; condition: none}
39,"Following Nierstrasz’s pattern Make Champions Explicit , the reviewers are asked to fill in the classification of papers on the review form.",1,{decision: allow; subject: reviewers; action: fill in; resource: classification of papers; purpose: none; condition: none}
40,"When a reviewer reaches this maximum, he or she will not be part of the preference lists, because apparently his or her expertise is needed to review ’less popular’ papers.",1,{decision: allow; subject: reviewer; action: review; resource: ‘less popular’ papers; purpose: none; condition: reviewer reaches this maximum}
41,"Further, a high or low priority should be chosen, to indicate how eager they are to review the paper.",1,{decision: allow; subject: none; action: choose; resource: high or low priority; purpose: indicate how eager they are to review the paper; condition: none}
42,The submitted bids are accumulated.,1,{decision: allow; subject: none; action: accumulate; resource: submitted bids; purpose: none; condition: none}
43,The 4 reviewers with the least number of papers assigned so far ’get’ the paper.,1,{decision: allow; subject: 4 reviewers with the least number of papers assigned so far; action: get; resource: paper; purpose: none; condition: none}
44,"In case the ’expertise-value’ is equal, the reviewer with the least number of papers assigned so far ’gets’ the paper.",1,{decision: allow; subject: reviewer; action: get; resource: paper; purpose: none; condition: ’expertise-value’ is equal}
45,These overviews can be printed in case reviewers want to read the abstracts offline.,1,{decision: allow; subject: none; action: print; resource: overviews; purpose: none; condition: reviewers want to read the abstracts offline}
46,"All review files a reviewer needs, such as the review form and other reviewers’ reviews, are written in the reviewer’s directory.",1,{decision: allow; subject: none; action: write; resource: review form; purpose: none; condition: none | decision: allow; subject: none; action: write; resource: other reviewers’ reviews; purpose: none; condition: none}
47,Reviewers may bid in several stages.,1,{decision: allow; subject: reviewers; action: bid; resource: none; purpose: none; condition: none}
48,"CyberChair supports preparation of the proceedings by generating the table of contents and author index, based on the input of the authors.",1,{decision: allow; subject: cyberchair; action: support; resource: preparation of the proceedings; purpose: none; condition: none}
49,Authors must submit their paper in two steps.,1,{decision: allow; subject: authors; action: submit; resource: paper; purpose: none; condition: none}
50,"Finally, after the camera-ready papers have been submitted, the proceedings must be prepared by the maintainer by entering the conference sessions and the numbers of the papers within those sections in a specific template file.",1,{decision: allow; subject: maintainer; action: prepare; resource: proceedings; purpose: none; condition: none}
51,The reviewer can be added to the list of reviewers for that paper.,1,{decision: allow; subject: none; action: add; resource: reviewer; purpose: none; condition: none}
52,The pages of the reviewers are generated once by the maintainer when the paper distribution has been done.,1,{decision: allow; subject: maintainer; action: generate; resource: pages of the reviewers; purpose: none; condition: paper distribution has been done}
53,The table of contents and author index of the proceedings are generated by CyberChair and the camera-ready papers are prepared for electronic delivery to the publisher.,1,{decision: allow; subject: cyberchair; action: generate; resource: table of contents; purpose: none; condition: none | decision: allow; subject: cyberchair; action: generate; resource: author index; purpose: none; condition: none | decision: allow; subject: cyberchair; action: prepare; resource: camera-ready papers; purpose: electronic delivery to the publisher; condition: none}
54,"Based on the preferences and the reviewers' expertise, CyberChair calculates a paper assignment proposal for the chair, where as many as possible preferences of the reviewers are honored, provided that all papers are assigned to an equal number of reviewers (so also the papers that did not get any preferences), and all reviewers are assigned as much as possible an equal number of papers.",1,{decision: allow; subject: cyberchair; action: calculate; resource: paper assignment proposal for the chair; purpose: none; condition: all papers are assigned to an equal number of reviewers | decision: allow; subject: cyberchair; action: calculate; resource: paper assignment proposal for the chair; purpose: none; condition: all reviewers are assigned as much as possible an equal number of papers}
55,"CyberChair can handle the paper distribution, collects and categorizes all reviews and prepares overviews of reviews which can be used during the PC meeting.",1,{decision: allow; subject: cyberchair; action: handle; resource: paper distribution; purpose: none; condition: none | decision: allow; subject: cyberchair; action: collect; resource: reviews; purpose: none; condition: none | decision: allow; subject: cyberchair; action: categorize; resource: reviews; purpose: none; condition: none | decision: allow; subject: cyberchair; action: prepare; resource: overviews of reviews; purpose: none; condition: none}
56,"In case a reviewer has already submitted a review of the selected paper, hyperlinks to the reviews of the other reviewers are shown, so that the reviewer can read their opinion.",1,{decision: allow; subject: none; action: show; resource: hyperlinks to the reviews of the other reviewers; purpose: reviewer can read their opinion; condition: reviewer has already submitted a review of the selected paper}
57,"When all submissions have arrived, suitable members of the Program Committee (PC) must be selected to review each paper.",1,{decision: allow; subject: none; action: select; resource: suitable members of the program committee (pc); purpose: none; condition: all submissions have arrived}
58,Reviewers are also asked to inform the maintainer of papers they do not want to review because of a conflict of interest.,1,{decision: allow; subject: reviewers; action: inform; resource: maintainer; purpose: none; condition: none}
59,"The colored boxes indicate the state of the reviews, which is determined each time a review is submitted by any of the reviewers.",1,{decision: allow; subject: reviewers; action: submit; resource: reviews; purpose: none; condition: none}
60,"Further, links are provided that contain all reviews of the reviewer, and all reviews of all reviewers of the paper, respectively.",1,{decision: allow; subject: none; action: provide; resource: links; purpose: none; condition: none}
61,CyberChair checks the review forms for correctness and transforms them into a format that can be used for display in a browser.,1,{decision: allow; subject: cyberchair; action: check; resource: review forms; purpose: none; condition: none | decision: allow; subject: cyberchair; action: transform; resource: review forms; purpose: display in browser; condition: none}
62,Especially that part of the browser window must be left as is while the reviewer is filling in the review form.,1,{decision: allow; subject: reviewer; action: leave; resource: part of the browser window; purpose: none; condition: none}
63,The state is based on the classification given to papers by the reviewers.,1,{decision: allow; subject: reviewers; action: give; resource: classification; purpose: none; condition: none}
64,"CyberChair provides direct reflection on submitted reviews (for easy comparison with the other reviewers' opinions), without the maintainer's interference.",1,{decision: allow; subject: cyberchair; action: provide; resource: direct reflection on submitted reviews; purpose: none; condition: none}
65,"When the reviewer clicks on a paper number, this causes the activation of a CGI script that in its turn generates a frameset, consisting of 3 frames (See figure 4).",1,{decision: allow; subject: none; action: download; resource: paper; purpose: none; condition: none | decision: allow; subject: none; action: display; resource: abstract; purpose: none; condition: none | decision: allow; subject: none; action: submit; resource: review; purpose: none; condition: none | decision: allow; subject: none; action: look; resource: other reviewers’ reviews; purpose: none; condition: none}
66,"Further, the maintainer may need to convert submitted papers to other formats, or ask the authors to submit the paper in another format.",1,{decision: allow; subject: maintainer; action: convert; resource: submitted papers; condition: none; purpose: none | decision: allow; subject: maintainer; action: ask; resource: authors; condition: none; purpose: submit the paper in another format}
67,A copy of the message is sent to the PCC.,1,{decision: allow; subject: none; action: send; resource: copy of the message; purpose: none; condition: none}
68,CyberChair takes care of the rest.,1,{decision: allow; subject: cyberchair; action: take; resource: rest; condition: none; purpose: none}
69,"The PCC sends the papers and review forms to the reviewers, who must fill in the review forms and send these to the PCC.",1,{decision: allow; subject: pcc; action: send; resource: papers; purpose: none; condition: none | decision: allow; subject: pcc; action: send; resource: review forms; purpose: none; condition: none | decision: allow; subject: reviewers; action: fill in; resource: review forms; purpose: none; condition: none | decision: allow; subject: reviewers; action: send; resource: review forms; purpose: none; condition: none}
70,"As soon as the reviewer has submitted his or her review, the review will be the default to be displayed in this frame when the reviewer clicks on the paper number in the top frame.",1,{decision: allow; subject: none; action: display; resource: review; purpose: none; condition: reviewer clicks on the paper number in the top frame}
71,The reviewers’ reviews are compared to the other reviews to detect conflicts.,1,{decision: allow; subject: none; action: compare; resource: reviewers’ reviews; purpose: detect conflicts; condition: none}
72,"Using a coloring scheme, the state of reviews is indicated.",1,{decision: allow; subject: none; action: indicate; resource: state of reviews; purpose: none; condition: none}
73,"This list is sorted, based on the number of papers the reviewers have already been assigned so far.",1,{decision: allow; subject: none; action: sort; resource: list; purpose: none; condition: none}
74,"Moreover, since we chose to regenerate the state of all papers displayed on the reviewer’s webpage every 5 minutes, this would make it almost impossible for reviewers to enter a review form.",1,{decision: deny; subject: reviewer; action: enter; resource: review form; purpose: none; condition: none}
75,"Following the patterns Experts Review Papers and Champions Review Papers , papers should be matched to domain experts in the PC.",1,{decision: allow; subject: none; action: match; resource: papers; purpose: none; condition: none}
76,"It helps the PC to select the best papers for the conference, which makes it a group decision support system.",1,{decision: allow; subject: pc; action: select; resource: best paper; purpose: none; condition: none}
77,"In case not enough reviewers can be found to review a paper, this is an indication that the script should be better tuned.",1,{decision: allow; subject: none; action: tune; resource: script; purpose: none; condition: not enough reviewers can be found to review a paper}
78,"To avoid 'pollution' of the demo data, uploading of files has been blocked.",1,{decision: allow; subject: none; action: block; resource: uploading of files; condition: none; purpose: avoid pollution of demo data}
79,The reviewers are asked to indicated their expertise of the conference topics and their willingness to review papers on those topics.,1,{decision: allow; subject: reviewers; action: indicate; resource: expertise of the conference topics; purpose: none; condition: none | decision: allow; subject: reviewers; action: indicate; resource: willingness to review papers on those topics; purpose: none; condition: none}
80,You will see a list of overviews that are available to the chair.,1,{decision: allow; subject: you; action: see; resource: list of overviews; purpose: none; condition: none}
81,"For each paper, a list of the reviewers who indicated a high preference for the paper is generated.",1,{decision: allow; subject: none; action: generate; resource: list of reviewers; purpose: none; condition: none}
82,"After the review process, the authors of submitted papers should submit a camera-ready version of their paper, analogous to step 2.",1,{decision: allow; subject: authors of submitted papers; action: submit; resource: camera-ready version of their paper; purpose: none; condition: none}
83,"Each time the reviewer clicks on a paper number in the top frame, CyberChair checks if the reviewer has already submitted his or her review.",1,{decision: allow; subject: cyberchair; action: check; resource: submission; purpose: none; condition: reviewer clicks on a paper number in the top frame}
84,"CyberChair is composed of a set of Common Gateway Interface (CGI) scripts, which are activated by the webforms that are used by the authors and reviewers.",1,{decision: allow; subject: authors; action: use; resource: webforms; purpose: none; condition: none | decision: allow; subject: reviewers; action: use; resource: webforms; purpose: none; condition: none}
85,"CyberChair deals with most administrative tasks that are involved in the review process, such as storing author information, abstracts, (camera-ready) papers and reviews.",1,{decision: allow; subject: cyberchair; action: store; resource: author information; purpose: none; condition: none | decision: allow; subject: cyberchair; action: store; resource: abstracts; purpose: none; condition: none | decision: allow; subject: cyberchair; action: store; resource: (camera-ready) papers; purpose: none; condition: none | decision: allow; subject: cyberchair; action: store; resource: reviews; purpose: none; condition: none}
86,"If there are still not enough reviewers for the paper, the expertise level of reviewers of all topics the paper covers is calculated and the paper is assigned to the reviewers with the highest overall expertise.",1,{decision: allow; subject: none; action: calculate; resource: expertise level of reviewers of all topics the paper covers; purpose: none; condition: there are still not enough reviewers for the paper | decision: allow; subject: none; action: assign; resource: paper; purpose: none; condition: there are still not enough reviewers for the paper}
87,"When displaying a review, the date and time of the last update of the review is shown as extra check.",1,{decision: allow; subject: none; action: show; resource: date and time of the last update of the review; purpose: none; condition: none}
88,The authors may make corrections or changes to the  information that was submitted in step 1.,1,{decision: allow; subject: authors; action: make; resource: corrections to the information that was submitted in step 1; purpose: none; condition: none | decision: allow; subject: authors; action: make; resource: changes to the information that was submitted in step 1; purpose: none; condition: none}
89,"CyberChair collects abstracts, papers and reviews and can therefore be regarded as a system that provides a shared workspace.",1,{decision: allow; subject: cyberchair; action: collect; resource: abstracts; purpose: none; condition: none | decision: allow; subject: cyberchair; action: collect; resource: papers; purpose: none; condition: none | decision: allow; subject: cyberchair; action: collect; resource: reviews; purpose: none; condition: none}
90,Reviews can be updated.,1,{decision: allow; subject: none; action: update; resource: reviews; purpose: none; condition: none}
91,"To enter the review process, authors must send their paper to the Program Committee Chair (PCC).",1,{decision: allow; subject: authors; action: send; resource: paper; purpose: enter the review process; condition: none}
92,"This way, the reviewer can always look at the latest version of the reviews.",1,{decision: allow; subject: reviewer; action: look; resource: latest version of the reviews; purpose: none; condition: none}
93,"If this is the case, then the reviews of the other reviewers for this paper are copied into the reviewer’s directory.",1,{decision: allow; subject: none; action: copy; resource: reviews of the other reviewers; purpose: none; condition: this is the case}
94,"Reviewers can browse the overviews by conference topic, to quickly identify the papers that match their interest  and expertise (Figure 3).",1,{decision: allow; subject: reviewers; action: browse; resource: overviews; purpose: quickly identify the papers that match their interest and expertise; condition: none}
95,"The authors of accepted papers may submit a brushed-up version of their paper, in so-called camera-ready format to the PCC, who will send them, together with the preface and the table of contents to the publisher to have the proceedings printed.",1,{decision: allow; subject: authors of accepted papers; action: submit; resource: brushed-up version of their paper; purpose: none; condition: none | decision: allow; subject: pcc; action: send; resource: preface; purpose: none; condition: none | decision: allow; subject: pcc; action: send; resource: paper; purpose: none; condition: none | decision: allow; subject: pcc; action: send; resource: table of content; purpose: none; condition: none | decision: allow; subject: publisher; action: print; resource: proceeding; purpose: none; condition: none}
96,The highest and lowest classification given to a paper are taken into account.,1,{decision: allow; subject: none; action: take; resource: highest classification given to a paper; purpose: none; condition: none | decision: allow; subject: none; action: take; resource: lowest classification given to a paper; purpose: none; condition: none}
97,"The submission form in phase 2 is the same as the submission form in phase 1, except that authors must use it to upload their full paper file.",1,{decision: allow; subject: authors; action: use; resource: submission form in phase 2; purpose: upload their full paper file; condition: none}
98,"After clicking on a paper number several hyperlinks are generated to allow the paper to be downloaded, to display the abstract and to submit or update a review.",1,{decision: allow; subject: none; action: generate; resource: hyperlinks; purpose: allow the paper to be downloaded; condition: none | decision: allow; subject: none; action: generate; resource: hyperlinks; purpose: display the abstract; condition: none | decision: allow; subject: none; action: generate; resource: hyperlinks; purpose: submit or update a review; condition: none}
99,Papers that have not received enough bids should be assigned based on the expertise of the reviewers.,1,{decision: allow; subject: none; action: assign; resource: papers that have not received enough bids; purpose: none; condition: none}
100,"Each reviewer gets a personal, password-protected webpage, that contains links to the papers (s)he is assigned to review, so they can be downloaded.",1,{decision: allow; subject: reviewer; action: get; resource: personal_ password-protected webpage; purpose: none; condition: none}
101,"If the publisher allows electronic versions, the maintainer should send or upload the proceedings, for further preparation by the publisher.",1,{decision: allow; subject: maintainer; action: send; resource: proceedings; purpose: further preparation by the publisher; condition: publisher allows electronic versions | decision: allow; subject: maintainer; action: upload; resource: proceedings; purpose: further preparation by the publisher; condition: publisher allows electronic versions}
102,"After the paper distribution, CyberChair generates a personal, password-protected webpage for each reviewer.",1,{decision: allow; subject: cyberchair; action: generate; resource: personal_ password-protected webpage; purpose: none; condition: none}
103,CyberChair provides web pages for the reviewers to indicate their preference for papers they would like to review.,1,{decision: allow; subject: cyberchair; action: provide; resource: web pages; purpose: indicate reviewer’s preference for papers they would like to review; condition: none}
104,"Papers are classified, using the highest and the lowest classification given by the reviewers (A to D), as described in the paper mentioned above.",1,{decision: allow; subject: none; action: classify; resource: papers; purpose: none; condition: none}
105,The maintainer should make sure that enough disk space is available to store the papers.,1,{decision: allow; subject: maintainer; action: make; resource: enough disk space; condition: none; purpose: none}
106,"In addition, the reviewers must indicate their overall expertise on the topics that a paper covers.",1,{decision: allow; subject: reviewers; action: indicate; resource: overall expertise on the topics that a paper covers; purpose: none; condition: none}
107,"In case conflicting reviews exist, the reviewers can use the hyperlink that enables easy communication to the other reviewers by email.",1,{decision: allow; subject: reviewers; action: use; resource: hyperlink; purpose: none; condition: conflicting reviews exist}
108,"When the level of agreement differs too much, the reviewers and chair may give it special attention, even before the PC meeting takes place.",1,{decision: allow; subject: reviewers; action: give; resource: special attention; condition: level of agreement differs too much; purpose: none | decision: allow; subject: chair; action: give; resource: special attention; condition: level of agreement differs too much; purpose: none}
109,"March 2000, CyberChair was regularly updated to include new ideas, and suggestions by its users.",1,{decision: allow; subject: none; action: update; resource: cyberchair; condition: none; purpose: to include new ideas and suggestions by its users}
110,CyberChair supports PCs by using these patterns in its implementation.,1,{decision: allow; subject: cyberchair; action: support; resource: pcs; condition: none; purpose: none}
111,"The current version of CyberChair supports all phases of the review process, including preparation of the proceedings in the electronic format prescribed by the publisher.",1,{decision: allow; subject: cyberchair; action: support; resource: all phases of the review process; condition: none; purpose: none}
112,Not all reviewers like to fill in review forms on-line.,1,{decision: deny; subject: reviewers; action: fill in; resource: review forms; condition: none; purpose: none}
113,"CyberChair significantly reduces the workload of the PC, by doing all necessary bookkeeping.",1,{decision: allow; subject: cyberchair; action: reduce; resource: workload of the pc; condition: none; purpose: none}
114,In The Information Lens  the authors focus on sharing information among a group of people to solve problems.,1,{decision: allow; subject: authors; action: share; resource: information among a group of people; condition: none; purpose: to solve problems}
115,"Reviewer - Use the first and last name (in lowercase) as login and password, respectively.",1,{decision: allow; subject: reviewer; action: use; resource: last name; condition: none; purpose: none | decision: allow; subject: reviewer; action: use; resource: first name; condition: respectively; purpose: none}
